f,t,dt,uScroll,uScrollDelta,camZ
421,7747.7,16.699999999999818,2462.2639829367326,0.0000013577321336970835,-23.003704651052452
422,7764.4,16.699999999999818,2462.26398396316,0.0000012251018668310508,-23.003704692941056
423,7781,16.600000000000364,2494.1800069677383,0.31124509352098334,-23.08029744053098
424,7797.7,16.699999999999818,2523.968530569947,0.5712498913285493,-23.234269125924545
425,7814.4,16.699999999999818,2551.1870373343145,0.7808009438106029,-23.454711463996915
426,7831,16.600000000000364,2575.720016251991,0.9442068598106992,-23.724276421866197
427,7847.7,16.699999999999818,2598.073356274784,1.0698949619499114,-24.03024650740956
428,7864.3,16.600000000000364,2641.1041793313907,1.3856116520465196,-24.4203256399453
429,7881,16.699999999999818,2676.488790131988,1.5952231405743278,-24.837292913433796
430,7947.7,48,2762.6404587984953,1.9523634613641239,-25.79383098662838
431,7964.4,16.699999999999818,2778.5350917109554,1.9166035897931193,-26.004245225514683
432,7981,16.600000000000364,2818.354437585668,2.118761603129009,-26.07358019238541
433,7997.6,16.600000000000364,2851.9041998234493,2.240143322590775,-26.012484834287676
434,8014.4,16.799999999999272,2881.3399780325485,2.3069539239996137,-25.842389027631345
435,8031,16.600000000000364,2906.8546343548287,2.3316985173905582,-25.59747438247169
436,8047.7,16.699999999999818,2929.702229994559,2.3266677955004678,-25.299803922282003
437,8064.3,16.600000000000364,2972.978812861713,2.522711301490925,-24.904736055264014
438,8081,16.699999999999818,3008.466495582335,2.622249890322243,-24.487637782179878
439,8097.6,16.600000000000364,3031.3390887584897,2.590604605590795,-24.110797258387777
440,8114.3,16.699999999999818,3044.3065558233225,2.463961062786572,-23.785983027598586
441,8131,16.699999999999818,3050.585794651206,2.2844850630118976,-23.511151941379023
442,8147.6,16.600000000000364,3077.191235850383,2.322049345164975,-23.279892474446633
443,8164.3,16.699999999999818,3089.836657870831,2.2185000406094835,-23.082939741099903
444,8181,16.699999999999818,3092.583992848389,2.0285693470675805,-22.916294537445868
445,8197.6,16.600000000000364,3089.7370643647487,1.803772094137565,-22.776069203063265
446,8214.4,16.799999999999272,3084.2109854998953,1.5727113102173598,-22.65598923043605
447,8231,16.600000000000364,3102.575497898107,1.599044620941806,-22.55559977548449
