f,t,dt,uScroll,uScrollDelta,camZ
424,10488.9,16.69999999999891,2462.012148620863,0.0000012250882000636218,-23.198907824305234
425,10505.6,16.700000000000728,2462.0121495445865,0.0000011054152757243907,-23.198907866987042
426,10522.3,16.69999999999891,2494.147907067904,0.3132930420976906,-23.28446153353266
427,10538.9,16.600000000000364,2523.7030669275373,0.5710839475832507,-23.44878493793413
428,10555.6,16.700000000000728,2550.9283976930556,0.7807177376077725,-23.680964756325587
429,10572.2,16.600000000000364,2575.4647697238743,0.9441648249176566,-23.960242927898527
430,10588.8,16.599999999998545,2597.6703450598884,1.0690065129305104,-24.270387837911464
431,10605.6,16.80000000000109,2641.2522953865846,1.3887395930384867,-24.663178885667268
432,10655.6,48,2740.2772710025542,1.9130403051825513,-25.715129073882796
433,10672.2,16.600000000000364,2758.055467232548,1.9005998657433938,-25.950639255080237
434,10688.9,16.69999999999891,2799.142202797846,2.1154947644307938,-26.047941864956314
435,10705.6,16.700000000000728,2833.367863305752,2.24250888574722,-26.010943949155827
436,10722.3,16.69999999999891,2862.794063554474,2.310325594198292,-25.86374997888733
437,10738.9,16.600000000000364,2888.417827769731,2.3358067151753716,-25.63653664817157
438,10755.6,16.700000000000728,2911.3140365715303,2.3308486139100637,-25.352604800166223
439,10772.2,16.600000000000364,2954.6147914684807,2.5267217635625046,-24.964427647933643
440,10788.9,16.69999999999891,2990.1353077382805,2.626188684632946,-24.546983263729913
441,10805.6,16.700000000000728,3018.038358789687,2.641676367119488,-24.158970907571682
442,10822.3,16.69999999999891,3035.0302591810428,2.549278140337919,-23.82674360726965
443,10838.9,16.600000000000364,3043.461542783213,2.38388940420409,-23.54718750091689
444,10855.5,16.600000000000364,3070.262417785304,2.4137044477093106,-23.310413324271238
445,10872.3,16.799999999999272,3082.3247868318012,2.2941419025133767,-23.107655122441134
446,10888.9,16.600000000000364,3084.1803676870873,2.08940841068549,-22.938144879197882
447,10905.5,16.600000000000364,3080.4656967987185,1.8502396897994595,-22.79457567299968
448,10922.2,16.700000000000728,3074.2070792483128,1.6084833799818221,-22.672304580878624
449,10938.9,16.69999999999891,3091.9991224638275,1.6248133708711319,-22.568848839486897
450,10955.6,16.700000000000728,3098.008515435272,1.5246789072568079,-22.481313100325288
451,10972.3,16.69999999999891,3095.798778061771,1.3541976527069624,-22.407247557635355
452,10988.9,16.600000000000364,3089.2238212106568,1.1585462357631862,-22.344924338831607
453,11005.6,16.700000000000728,3080.873045887248,0.9639616230349558,-22.29184660559462
454,11022.3,16.69999999999891,3097.115117253527,1.0281411164759062,-22.246936593357322
455,11038.8,16.5,3101.963070092782,0.9761411231712398,-22.209355970423317
456,11055.5,16.700000000000728,3098.9211940954056,0.8511313306842339,-22.177139802705668
457,11072.2,16.700000000000728,3091.6317497156565,0.696923522363821,-22.149881131353244
458,11088.9,16.69999999999891,3082.761545781374,0.542368675214663,-22.126817085672467
459,11105.5,16.600000000000364,3098.522361578925,0.6433875779016984,-22.107409605307673
460,11122.2,16.700000000000728,3103.09735695649,0.6251398734394901,-22.090881173603137
461,11138.8,16.599999999998545,3099.8263602554466,0.5325216458004586,-22.076973153379527
462,11155.6,16.80000000000109,3092.2737062415467,0.4065978375744933,-22.06506321788104
463,11172.2,16.600000000000364,3083.3174888831177,0.27976442605253116,-22.055106254142274
464,11188.9,16.69999999999891,3046.672449326431,-0.10481751543697498,-22.046626379782115
465,11205.5,16.600000000000364,3014.875129215604,-0.40472303428140416,-22.045585996263327
466,11222.2,16.700000000000728,2986.5209140599295,-0.6416133280920104,-22.084161348274783
467,11238.9,16.69999999999891,2961.255396816001,-0.8252511897835321,-22.177537436004616
468,11255.5,16.600000000000364,2938.7954990020053,-0.964123054284279,-22.325420685010062
469,11272.2,16.700000000000728,2895.3516170932435,-1.2934776902280478,-22.613608545829724
470,11288.9,16.69999999999891,2859.9490161309805,-1.5122646850085437,-23.000690069411043
471,11305.6,16.700000000000728,2829.935160882828,-1.657144466145827,-23.445521551263752
472,11322.3,16.69999999999891,2803.8479930504745,-1.7495903020020136,-23.91335179944448
473,11338.9,16.600000000000364,2780.985798686712,-1.8026046733000773,-24.373834696437488
474,11355.5,16.600000000000364,2737.606941302021,-2.0505475912778985,-24.842895950162468
475,11372.2,16.700000000000728,2702.047101937806,-2.1969130192117894,-25.24641988960242
476,11388.9,16.69999999999891,2671.9469348921216,-2.2757542804401325,-25.55228565857992
477,11405.5,16.600000000000364,2645.981101676931,-2.3079291442553838,-25.757487813565394
478,11422.2,16.700000000000728,2622.906347183886,-2.307434912650983,-25.872835469205224
479,11438.9,16.69999999999891,2579.249195995074,-2.5076470943097737,-25.836637816783206
480,11455.5,16.600000000000364,2543.965228151384,-2.6081684418351077,-25.690201044672392
481,11472.2,16.700000000000728,2513.8555531897005,-2.646928848333338,-25.468123270410715
482,11488.9,16.69999999999891,2487.713521991756,-2.643222312428478,-25.20201439066577
483,11505.6,16.700000000000728,2464.6654757971332,-2.6097145378108553,-24.915840092505192
484,11522.2,16.600000000000364,2421.2892224584543,-2.7792378138831104,-24.593282083317415
485,11538.9,16.69999999999891,2385.730694181126,-2.854408246457077,-24.29061762948415
486,11555.6,16.700000000000728,2355.631181770732,-2.8690156058697944,-24.025593143238858
487,11572.2,16.600000000000364,2329.6656740612925,-2.843564068185424,-23.78440011943027
488,11588.9,16.69999999999891,2306.5910834541105,-2.790744661073738,-23.55527392513512
489,11605.5,16.600000000000364,2263.201631378626,-2.942813269783039,-23.303793224008956
490,11622.2,16.700000000000728,2227.6364577921813,-3,-23.027398274974946
491,11638.9,16.69999999999891,2197.5336273302214,-3,-22.733104863253047
492,11655.5,16.600000000000364,2171.5664697786815,-2.9618420914910963,-22.42923776044075
493,11672.1,16.600000000000364,2148.64351544016,-2.897703477077099,-22.119773282677535
494,11688.8,16.69999999999891,2104.966493512969,-3,-21.75464983476736
495,11705.6,16.80000000000109,2069.222338930367,-3,-21.359668177895088
496,11722.2,16.600000000000364,2039.3875995685726,-2.99955861977208,-20.961713932907436
497,11738.8,16.599999999998545,2013.43670300424,-2.961285005739565,-20.568705068402867
498,11755.5,16.700000000000728,1990.3757893816348,-2.8968326740540804,-20.187377303051036
499,11772.1,16.600000000000364,1946.9931379433592,-3,-19.791361404013795
500,11788.9,16.799999999999272,1911.2060169426568,-3,-19.403968741174157
501,11805.5,16.600000000000364,1881.3423695705367,-2.999840529720589,-19.052540284811638
502,11822.2,16.700000000000728,1855.1985500946296,-2.961677197306013,-18.739659796515394
503,11838.8,16.599999999998545,1832.301932124635,-2.897297767612233,-18.47320902655124
504,11855.5,16.700000000000728,1811.7745106940233,-2.814396980556268,-18.238906773823835
505,11872.2,16.700000000000728,1793.427250418312,-2.718339941258275,-18.025634846025802
506,11888.9,16.69999999999891,1776.979872988426,-2.613144258174079,-17.825390913763506
507,11905.5,16.600000000000364,1762.3096084609722,-2.50239456545663,-17.63464530491592
508,11922.2,16.700000000000728,1749.0201405182222,-2.3875070256520208,-17.448328971045296
509,11938.9,16.69999999999891,1737.0727854199292,-2.2707580115192383,-17.266473307873422
510,11955.5,16.600000000000364,1726.3994356887822,-2.1542863741061824,-17.08986481741252
511,11972.2,16.700000000000728,1716.7221241582981,-2.038188861045102,-16.916338960356466
512,11988.8,16.599999999998545,1708.0759259097654,-1.9245378556665313,-16.748544400231847
513,12005.5,16.700000000000728,1700.2361737409358,-1.8129689636892246,-16.584811294870036
514,12022.1,16.600000000000364,1693.2315368447755,-1.7051850224651954,-16.427769717781995
515,12038.9,16.799999999999272,1686.8377444915543,-1.599981351470226,-16.274901821511204
516,12055.5,16.600000000000364,1681.1696167386235,-1.4998512165312217,-16.130500983923863
517,12072.1,16.600000000000364,1676.0630751924427,-1.4039701103074573,-15.992873353311587
518,12088.8,16.69999999999891,1671.4328184420106,-1.311963531293846,-15.861388622024384
519,12105.5,16.700000000000728,1667.267997258015,-1.2244070895091574,-15.73705269077809
520,12122.1,16.600000000000364,1663.54621402047,-1.1417756407774373,-15.620605598183426
521,12138.8,16.69999999999891,1660.1712027065387,-1.0631441587643762,-15.510496798286377
522,12155.5,16.700000000000728,1657.1352706831424,-0.9888881151011666,-15.407363868509874
523,12172.2,16.700000000000728,1654.4039759924983,-0.9189158696672562,-15.31102864249711
524,12188.8,16.599999999998545,1651.9629610295435,-0.8534666474555177,-15.22181688843356
525,12205.5,16.700000000000728,1649.7492500846315,-0.7916771356663868,-15.13834093759375
526,12222.1,16.600000000000364,1647.771165754434,-0.7340720750386218,-15.061376745309897
527,12238.9,16.799999999999272,1645.965487245638,-0.6795548283969591,-14.989221126507529
528,12255.5,16.600000000000364,1644.364698396461,-0.6291607882082433,-14.923375884197798
529,12272.2,16.700000000000728,1642.912801953968,-0.5818556853865617,-14.862234237864946
530,12288.8,16.599999999998545,1641.6153603270695,-0.537992890600129,-14.806257419582513
531,12305.5,16.700000000000728,1640.4388098237255,-0.4969091852863256,-14.754435515871103
532,12322.1,16.600000000000364,1639.3875280961336,-0.4588966658288377,-14.707123102015744
533,12338.8,16.69999999999891,1638.4342546206196,-0.4233627555523448,-14.66343673995239
534,12355.5,16.700000000000728,1637.5767824981112,-0.39036601161022794,-14.623408224635286
535,12372.2,16.700000000000728,1636.8053666048786,-0.35975359590543743,-14.586772007451902
536,12388.8,16.599999999998545,1636.11594312918,-0.33153411256667065,-14.553475450615757
537,12405.5,16.700000000000728,1635.4907213670615,-0.30524345067123637,-14.522861398550045
538,12422.2,16.700000000000728,1634.9282969747858,-0.2809087833985938,-14.494921692655396
539,12438.8,16.599999999998545,1634.4256763301207,-0.25852576913818287,-14.469596193514311
540,12455.5,16.700000000000728,1633.969874092435,-0.23771526439241197,-14.44636919689576
541,12472.2,16.700000000000728,1633.5598589347023,-0.21849125790174193,-14.425220797446997
542,12488.9,16.69999999999891,1633.1909831715159,-0.20074408271026004,-14.405978384501257
543,12505.5,16.600000000000364,1632.8613096671813,-0.18446085795307424,-14.38858555577648
544,12522.1,16.600000000000364,1632.5643288343265,-0.1694403982448195,-14.372770858336784
545,12538.8,16.69999999999891,1632.2950621015207,-0.1555136735015075,-14.358313024735722
546,12555.5,16.700000000000728,1632.0528695975793,-0.14268343583494436,-14.3451886398345
547,12572.2,16.700000000000728,1631.8349904513116,-0.13086949052081423,-14.333280845175633
548,12588.8,16.599999999998545,1631.6402726656395,-0.1200570723558378,-14.322546045436196
549,12605.5,16.700000000000728,1631.463689441937,-0.11005079209866564,-14.312751464959678
550,12622.1,16.600000000000364,1631.3059030123409,-0.10090033215369866,-14.303929093609586
551,12638.8,16.69999999999891,1631.1628244551557,-0.09243874337117289,-14.295885860433769
552,12655.4,16.600000000000364,1631.0349825555768,-0.084706916381301,-14.28864642256329
553,12672.2,16.80000000000109,1630.91828689148,-0.07752260140824242,-14.282012008477178
554,12688.8,16.599999999998545,1630.8148344934523,-0.07100172751594594,-14.276083257092754
555,12705.5,16.700000000000728,1630.7210053364245,-0.06498065516950659,-14.270685472172344
556,12722.2,16.700000000000728,1630.6365950808568,-0.05945592714722693,-14.265804430591505
557,12738.8,16.599999999998545,1630.5611577143934,-0.05441666020436415,-14.261417975254275
558,12755.5,16.700000000000728,1630.4927459031776,-0.04976790850762713,-14.257427597628142
559,12772.2,16.700000000000728,1630.4312056561705,-0.04550627982084389,-14.253821999357678
560,12788.8,16.599999999998545,1630.376209244981,-0.04162259684228275,-14.250584087623553
561,12805.5,16.700000000000728,1630.326335740137,-0.038042904878631795,-14.247640568737753
562,12822.1,16.600000000000364,1630.2817716018362,-0.03478240124569638,-14.244998295750035
563,12838.8,16.69999999999891,1630.2413616941326,-0.031778634044655384,-14.242597199856169
564,12855.5,16.700000000000728,1630.205012686891,-0.029028700505187452,-14.240429847223387
565,12872.2,16.700000000000728,1630.1723115881164,-0.02651183111399621,-14.238473841939834
566,12888.8,16.599999999998545,1630.1430861853482,-0.02422175307161695,-14.23671928020401
567,12905.4,16.600000000000364,1630.1167591669962,-0.02212584441461259,-14.235135343428455
568,12922.1,16.700000000000728,1630.0928890709222,-0.020197187959685094,-14.233697142291408
569,12938.8,16.69999999999891,1630.071419114174,-0.01843353360050681,-14.232399939992604
570,12955.5,16.700000000000728,1630.0521045200956,-0.016821149414405573,-14.231230080258172
571,12972.1,16.600000000000364,1630.0348431510745,-0.015355650421240107,-14.230181414907172
572,12988.8,16.69999999999891,1630.019189383335,-0.014008240256550978,-14.2292297304289
573,13005.5,16.700000000000728,1630.0051079611194,-0.012777123232483124,-14.228371763103446
574,13022.1,16.600000000000364,1629.9925238845349,-0.0116588060306524,-14.227602926946782
575,13038.8,16.69999999999891,1629.9811120166942,-0.01063116831004373,-14.226905407903466
576,13055.5,16.700000000000728,1629.9708465245074,-0.009692739498434808,-14.226276760439584
577,13072.2,16.700000000000728,1629.9616110385032,-0.008745902788575202,-14.225710239061607
578,13088.8,16.599999999998545,1629.9533570558808,-0.007896416867844541,-14.22520275476955
579,13105.5,16.700000000000728,1629.9458716545687,-0.0071250542032400555,-14.22474250186891
580,13122.1,16.600000000000364,1629.9391829876347,-0.006433000635253633,-14.224330268240546
581,13138.8,16.69999999999891,1629.9331177634472,-0.005804592004546983,-14.223956451872558
582,13155.4,16.600000000000364,1629.9276984179207,-0.005240794383803907,-14.223621680425644
583,13172.2,16.80000000000109,1629.9227515640055,-0.004725936797523395,-14.223316359221084
584,13188.8,16.599999999998545,1629.9183661021805,-0.004266908510929199,-14.22304473205562
585,13205.4,16.600000000000364,1629.914415116682,-0.0038524654519672945,-14.222799931473478
586,13222.1,16.700000000000728,1629.9108326246217,-0.0034761367871994505,-14.222578009122627
587,13238.8,16.69999999999891,1629.907610239751,-0.0031365698444228477,-14.222378144883443
588,13255.4,16.600000000000364,1629.9047306367563,-0.002831916112654133,-14.222199216052989
589,13272.1,16.700000000000728,1629.9021193350775,-0.0025552799629735565,-14.22203703350446
590,13288.8,16.69999999999891,1629.8997703837915,-0.0023056670570141525,-14.221890991335387
591,13305.5,16.700000000000728,1629.897657135084,-0.002080437625164933,-14.221759489782002
