f,t,dt,uScroll,uScrollDelta,camZ
60,4422.4,16.599999999999454,0,0,34.77987131777356
61,4439.2,16.800000000000182,0,0,34.483237317057245
62,4455.8,16.600000000000364,38.29922699304592,0.37349277892273586,34.17751958546713
63,4472.5,16.699999999999818,74.0454550073406,0.6854986635295042,33.853267329473866
64,4489.1,16.600000000000364,106.4881357964064,0.9352963983371939,33.512671705808174
65,4505.8,16.699999999999818,136.16048791803777,1.1332080932192474,33.15012706994274
66,4522.4,16.599999999999454,162.79852999548427,1.2829133539770932,32.770086565454896
67,4539.1,16.700000000000728,187.0163985776865,1.393692182017878,32.36759900427726
68,4555.8,16.699999999999818,208.83202469811496,1.4702300611789756,31.945512023839942
69,4572.5,16.699999999999818,228.4740030161964,1.5181003968894229,31.50431599476451
70,4589.1,16.600000000000364,246.03607217891408,1.541912643482272,31.04759381161888
71,4605.8,16.699999999999818,261.9666421353628,1.5465980723916821,30.569822382966
72,4622.5,16.699999999999818,276.29911489944686,1.5352459278666037,30.07444433474014
73,4639.2,16.699999999999818,289.19461428434266,1.510993641455434,29.56186069731224
74,4655.8,16.600000000000364,300.72018568645944,1.4766284402767118,29.03588822534624
75,4672.5,16.699999999999818,311.1728124317832,1.4342866051616217,28.48987482847999
76,4689.2,16.699999999999818,320.5757555868508,1.3858475554432095,27.92743418329325
77,4705.8,16.600000000000364,328.9789533116515,1.3331884583140403,27.352488636073137
78,4722.4,16.599999999999454,336.5486082746153,1.2775154364138146,26.761471656991848
79,4739.1,16.700000000000728,343.4117533200117,1.2196300669881437,26.15040118082058
80,4755.8,16.699999999999818,349.5847661751646,1.160671128128335,25.52397653536803
81,4772.5,16.699999999999818,355.13805078841665,1.1014298609108282,24.886624524065606
82,4789.2,16.699999999999818,360.13432655984724,1.0425452971177496,24.242523088138025
83,4805.8,16.600000000000364,364.59971579861826,0.9848296298859377,23.599370179788814
84,4822.5,16.699999999999818,368.64935143942745,0.9281063664519065,22.951837400520517
85,4839.2,16.699999999999818,372.2922811613323,0.8729591406080637,22.306656749059943
86,4855.8,16.600000000000364,375.5478704743081,0.8199173782628586,21.67005081565631
87,4872.5,16.699999999999818,378.5002162511766,0.7686060953540328,21.035630182005963
88,4889.2,16.699999999999818,381.1559926040117,0.7194159024619485,20.409056495672896
89,4905.8,16.600000000000364,383.52935728291004,0.6726843062514304,19.795497428565728
90,4922.5,16.699999999999818,385.681637528587,0.6279556556158513,19.18813284951591
91,4939.1,16.600000000000364,387.60479028970684,0.5857171038117102,18.595568369718006
92,4955.8,16.699999999999818,389.3486669254178,0.5455023236596488,18.01092267719336
93,4972.5,16.699999999999818,390.91729596121496,0.5075074385095508,17.438620246265494
94,4989.1,16.600000000000364,392.3190837532147,0.47188363850070436,16.88262184976453
95,5005.8,16.699999999999818,393.5902738719016,0.4381804685950177,16.33617269377178
96,5022.5,16.699999999999818,394.73375653108513,0.40652457570342215,15.803151596846302
97,5039.1,16.600000000000364,395.7556360100959,0.3770043462501003,15.286994292515496
98,5055.8,16.699999999999818,396.6823216130253,0.3492108938585927,14.781239353731227
99,5072.4,16.599999999999454,397.5103524092169,0.3233671127566203,14.292376893565645
100,5089.1,16.700000000000728,398.26119339169236,0.2990989093690267,13.81419692099455
101,5105.8,16.699999999999818,398.9365795941981,0.2764657391361094,13.349858361923472
102,5122.4,16.599999999999454,399.5401307074949,0.2554985464771056,12.902113152440057
103,5139.2,16.800000000000182,400.09110449826295,0.23576810275177307,12.462461495825835
104,5155.7,16.5,400.5762919118076,0.21773207229165292,12.044492440304015
105,5172.4,16.699999999999818,401.0198566164471,0.20078720201611602,11.634552522770438
106,5189.1,16.700000000000728,401.41880297564046,0.1850626089259013,11.237956017041265
107,5205.8,16.699999999999818,401.77769028912917,0.1704835387518084,10.854542365681901
108,5222.4,16.599999999999454,402.0984219060394,0.15705230712749438,10.486431691710415
109,5239.1,16.700000000000728,402.389280622671,0.1445462155369033,10.128759184820051
110,5255.8,16.699999999999818,402.6509228660162,0.13297695148356065,9.783719708589341
111,5272.5,16.699999999999818,402.8863135991473,0.12228190630439059,9.451110841290413
112,5289.1,16.600000000000364,403.0966885357135,0.11245628465383917,9.132702390558752
113,5305.8,16.699999999999818,403.2874743174341,0.10333094946071614,8.82423758079823
114,5322.4,16.599999999999454,403.45795326163505,0.09495696202931561,8.52939363500839
115,5339.2,16.800000000000182,403.6135737772254,0.08714504303799536,8.242449094237724
116,5355.8,16.600000000000364,403.7515361749289,0.08002608573087613,7.9703725478963126
117,5372.5,16.699999999999818,403.8766664705383,0.07342862293083659,7.7076462897577604
118,5389.1,16.600000000000364,403.9884852475738,0.06738698412274438,7.457353931864387
119,5405.7,16.599999999999454,404.0892086497943,0.0618239654697954,7.217575143318775
120,5422.4,16.699999999999818,404.18052922336426,0.0566749679610052,6.986665009784347
