f,t,dt,uScroll,uScrollDelta,camZ
210,4854.9,16.599999999999454,404.999993175409,8.385780291407137e-7,3.1143136901241486
211,4871.6,16.700000000000728,404.99999385786816,7.566614087466175e-7,3.114310288647361
212,4888.3,16.699999999999818,469.1249941990977,0.6264067091611047,3.0187155718078493
213,4905,16.699999999999818,528.5249943697124,1.1454658674100784,2.8876128312908294
214,4921.6,16.600000000000364,582.8287444550199,1.5616573201377935,2.7626903782996126
215,4938.3,16.699999999999818,632.1239944976736,1.890647979362321,2.6109641520867677
216,4955,16.699999999999818,720.8966195190005,2.573136465601441,2.3159573877379853
217,4971.7,16.699999999999818,792.6204320296639,3,1.8733814507702855
218,4988.3,16.600000000000364,853.0860882849956,3,1.3164572806083734
219,5005,16.699999999999818,905.4622914126614,3,0.6756136988766895
220,5021.6,16.600000000000364,995.7753929764943,3,-0.12074251886998544
221,5038.3,16.699999999999818,1068.269443758411,3,-0.9637970067289822
222,5055,16.699999999999818,1129.1202191493692,3,-1.7661632361915884
223,5071.6,16.600000000000364,1223.6706068448484,3,-2.509271268641501
224,5088.3,16.699999999999818,1298.283300692588,3,-3.3129812759495985
225,5104.9,16.599999999999454,1360.1933976164578,3,-4.200284925947954
226,5121.7,16.800000000000182,1413.2918210783926,3,-5.177276167487497
227,5138.3,16.600000000000364,1503.96603280936,3,-6.379614772714225
228,5155,16.699999999999818,1576.6406386748436,3,-7.693647827556122
229,5171.6,16.600000000000364,1637.5816916075855,3,-8.988583215599498
230,5188.2,16.599999999999454,1690.1955930739564,3,-10.186674878350642
231,5205,16.800000000000182,1780.6275438071418,3,-11.283993885092368
232,5221.6,16.600000000000364,1853.1810191737345,3,-12.404012130283075
233,5238.3,16.699999999999818,1914.061506857031,3,-13.61624184782001
234,5254.9,16.599999999999454,1966.645125698679,3,-14.890816420419087
235,5271.6,16.700000000000728,2012.8659726195033,3,-16.205748703031293
236,5288.3,16.699999999999818,2053.912529829915,3,-17.511421577578695
237,5304.9,16.599999999999454,2090.578328810121,3,-18.763248872534486
238,5321.6,16.700000000000728,2123.439496637724,3,-19.945433392658703
239,5338.2,16.599999999999454,2152.9455220552754,2.995202045310441,-21.021116475100172
240,5371.7,33.5,2179.4664321174264,2.931270544282952,-22.810931624388143
241,5388.3,16.600000000000364,2203.3179947665394,2.878226690189096,-23.523807890557038
242,5405,16.699999999999818,2224.7757729473296,2.806677312397499,-24.13502974519341
243,5421.6,16.600000000000364,2244.0834592083356,2.7216006639551007,-24.63931215289306
244,5438.3,16.699999999999818,2261.4582197923874,2.6254663044418614,-25.05006470234188
245,5455,16.699999999999818,2277.094425792608,2.521739747743036,-25.373774125256965
246,5471.6,16.600000000000364,2291.1664719300934,2.4134854111267074,-25.619794305023074
247,5488.3,16.699999999999818,2303.8310438224735,2.301437787448744,-25.801789416950147
248,5504.9,16.599999999999454,2315.229023709937,2.188608194230857,-25.927654070258285
249,5521.6,16.700000000000728,2325.487138200815,2.075020219996693,-26.00824454956986
250,5538.2,16.599999999999454,2334.719407538686,1.963147014464918,-26.05087082793888
251,5554.9,16.699999999999818,2343.02843309081,1.8525435448546512,-26.063380724429308
252,5571.6,16.700000000000728,2350.5065476617415,1.744627625374784,-26.051832496514262
253,5588.3,16.699999999999818,2357.23684656259,1.6399484400795727,-26.02162404512049
254,5604.9,16.599999999999454,2363.294113466859,1.5394949092684254,-25.977542934291073
255,5621.7,16.800000000000182,2368.745652627453,1.44181048087615,-25.9225453603398
256,5638.3,16.600000000000364,2373.652037345364,1.3494235370186878,-25.86102227286025
257,5654.9,16.599999999999454,2378.0677833281725,1.2612445450665295,-25.79478976199066
258,5671.6,16.700000000000728,2382.0419545810437,1.1768614341655812,-25.72550355701903
259,5688.2,16.599999999999454,2385.6187086428,1.0972942340652327,-25.6556064942616
260,5704.9,16.699999999999818,2388.837787265467,1.0215505001846084,-25.585536494531006
261,5721.6,16.700000000000728,2391.73495800941,0.9500612423589488,-25.51672732192164
262,5738.2,16.599999999999454,2394.34241167073,0.8831082763877445,-25.450281220073617
263,5755,16.800000000000182,2396.689119961804,0.8194055407886582,-25.38558812344941
264,5771.6,16.600000000000364,2398.8011574217135,0.7603311519995745,-25.324555200704637
265,5788.3,16.699999999999818,2400.7019911346033,0.7046264121187679,-25.26628079004811
266,5805,16.699999999999818,2402.41274147569,0.6525063658328134,-25.21130263431285
267,5821.6,16.600000000000364,2403.952416782411,0.60408349495895,-25.159961400377732
268,5838.3,16.699999999999818,2405.3381245583314,0.558609815429992,-25.111637668080373
269,5854.9,16.599999999999454,2406.5852615565955,0.5164656651718282,-25.066857659630024
270,5871.6,16.700000000000728,2407.7076848550005,0.47697904810805875,-25.02499360065791
271,5888.2,16.599999999999454,2408.7178658235493,0.440462116402473,-24.986430363915897
272,5904.9,16.699999999999818,2409.6270286952354,0.40631667971242547,-24.950568426837414
273,5921.6,16.700000000000728,2410.445275279749,0.3746186280072112,-24.9175074717218
274,5938.2,16.599999999999454,2411.1816972058086,0.3453849113142878,-24.887255736275183
275,5954.9,16.699999999999818,2411.8444769392618,0.31812030826906873,-24.859290739208745
276,5971.6,16.700000000000728,2412.4409786993688,0.29287161468104755,-24.83364827373561
277,5988.2,16.599999999999454,2412.9778302834648,0.2696395331059506,-24.810298406588227
278,6005,16.800000000000182,2413.460996709151,0.24789669015778898,-24.78869009621201
279,6021.6,16.600000000000364,2413.895846492269,0.22804226512661904,-24.769189414329023
280,6038.2,16.599999999999454,2414.2872112970745,0.2096939243914552,-24.751381043114833
281,6055,16.800000000000182,2414.6394396214,0.19255381953267983,-24.73495555730461
282,6071.6,16.600000000000364,2414.956445113293,0.1769302079097939,-24.720177180286047
283,6088.3,16.699999999999818,2415.2417500559964,0.16243375965291482,-24.706644321190375
284,6104.9,16.599999999999454,2415.4985245044295,0.1491506753550275,-24.694409581776195
285,6121.6,16.700000000000728,2415.7296215080196,0.13683834383182714,-24.68322303381819
286,6138.3,16.699999999999818,2415.9376088112504,0.12550299680369711,-24.673067826374204
287,6154.9,16.599999999999454,2416.1247973841582,0.1151310974965065,-24.663905017899243
288,6171.5,16.600000000000364,2416.293267099775,0.10558480099272757,-24.65558863264294
289,6188.2,16.699999999999818,2416.4448898438304,0.09675186293792207,-24.648002993001107
290,6204.9,16.699999999999818,2416.5813503134796,0.08863365885549912,-24.641132001007186
291,6221.6,16.700000000000728,2416.7041647361643,0.08117518114077067,-24.634910969504386
292,6238.3,16.699999999999818,2416.8146977165807,0.07432531448609944,-24.62928063365048
293,6254.9,16.599999999999454,2416.9141773989554,0.06807236947010284,-24.62421480901819
294,6271.5,16.600000000000364,2417.0037091130926,0.062330146213359174,-24.619628936730823
295,6288.2,16.699999999999818,2417.0842876558163,0.057028549245212286,-24.61545613702749
296,6304.9,16.699999999999818,2417.1568083442676,0.05216612630090274,-24.61168495794102
297,6321.6,16.700000000000728,2417.2220769638734,0.047707847927140855,-24.60827765313293
298,6338.2,16.599999999999454,2417.2808187215187,0.043644560651523674,-24.605216819408053
299,6354.9,16.699999999999818,2417.3336863033996,0.039897572971953746,-24.60243474174079
300,6371.6,16.700000000000728,2417.3812671270925,0.03646496656859981,-24.59992300020729
301,6388.3,16.699999999999818,2417.4240898684166,0.033321195437058096,-24.59765577517234
302,6405,16.699999999999818,2417.462630335608,0.03044269260042135,-24.595609641658832
303,6421.6,16.600000000000364,2417.49731675608,0.027822714226092213,-24.593773521500964
304,6438.2,16.599999999999454,2417.5285345345046,0.02542352249094448,-24.59211545191775
305,6454.9,16.699999999999818,2417.5566305350867,0.023214478090579922,-24.59061019455527
306,6471.6,16.700000000000728,2417.581916935611,0.02119377890312118,-24.589252728299623
307,6488.3,16.699999999999818,2417.604674696083,0.019345770960256765,-24.58802869562617
308,6504.9,16.599999999999454,2417.6251566805076,0.017665664895519403,-24.586931184336233
309,6521.6,16.700000000000728,2417.6435904664895,0.01612006248841436,-24.585935367370137
310,6538.2,16.599999999999454,2417.6601808738733,0.014715469426611283,-24.58504272332208
311,6554.9,16.699999999999818,2417.675112240519,0.0134238438700693,-24.58423299532405
312,6571.5,16.600000000000364,2417.6885504704996,0.01225051643881963,-24.583507332013287
313,6588.2,16.699999999999818,2417.700644877483,0.01117196730117266,-24.58284922008331
314,6604.9,16.699999999999818,2417.7115298437675,0.0101869619580219,-24.58225629110147
315,6621.5,16.600000000000364,2417.7213263134236,0.009197506556154905,-24.581725063873787
316,6638.2,16.699999999999818,2417.730143136114,0.008299046750446964,-24.581243411132853
317,6654.9,16.699999999999818,2417.738078276535,0.007488353125447268,-24.58080956778774
318,6671.5,16.600000000000364,2417.745219902914,0.00676101248339974,-24.580420958645135
319,6688.2,16.699999999999818,2417.7516473666556,0.006100561966171319,-24.580068688966456
320,6704.9,16.699999999999818,2417.757432084023,0.005504627656652657,-24.579751448677488
321,6721.5,16.600000000000364,2417.762638329654,0.004969965448961539,-24.579467337804168
322,6738.3,16.800000000000182,2417.767323950721,0.004481714197804364,-24.579208423426742
323,6754.9,16.599999999999454,2417.7715410096816,0.004046407151315464,-24.578978061211142
324,6771.5,16.600000000000364,2417.775336362746,0.0036533812982180633,-24.578770438774214
325,6788.2,16.699999999999818,2417.778752180504,0.0032965001988316807,-24.578582291883716
326,6804.9,16.699999999999818,2417.781826416486,0.002974481083099004,-24.57841290524817
327,6821.5,16.600000000000364,2417.78459322887,0.0026855709656811323,-24.57826125062048
328,6838.2,16.699999999999818,2417.787083360016,0.002423230563604868,-24.578123837886384
329,6854.9,16.699999999999818,2417.789324478047,0.0021865169230035437,-24.578000140436327
330,6871.5,16.600000000000364,2417.791341484275,0.00197414143857015,-24.57788940366224
331,6888.2,16.699999999999818,2417.7931567898804,0.001781297136420586,-24.57778907602972
332,6904.8,16.600000000000364,2417.794790564925,0.001608280482267516,-24.57769926759124
333,6921.5,16.699999999999818,2417.7962609624647,0.0014511753624396884,-24.57761790712765
334,6938.2,16.699999999999818,2417.797584320251,0.0013094170797763067,-24.57754467921428
335,6954.9,16.699999999999818,2417.7987753422585,0.0011815064761900333,-24.57747877113629
336,6971.6,16.700000000000728,2417.7998472620657,0.0010660908390758576,-24.57741945136677
337,6988.2,16.599999999999454,2417.800811989892,0.0009625418767894313,-24.577366355341052
338,7004.9,16.699999999999818,2417.8016802449356,0.0008685158293682128,-24.57731825741591
339,7021.5,16.600000000000364,2417.8024616744747,0.0007841572460617684,-24.577275208479687
340,7038.2,16.699999999999818,2417.8031649610602,0.0007075567280148787,-24.577236214111828
341,7054.9,16.699999999999818,2417.8037979189867,0.0006384389430480193,-24.577201121820366
342,7071.5,16.600000000000364,2417.8043675811205,0.0005764276325548385,-24.577169714825924
343,7088.2,16.699999999999818,2417.8048802770413,0.000520119212920896,-24.57714126722097
344,7104.9,16.699999999999818,2417.80534170337,0.0004693112896937951,-24.57711566741783
345,7121.5,16.600000000000364,2417.8057569870653,0.0004237272782232289,-24.577092756975134
346,7138.2,16.699999999999818,2417.8061307423914,0.00038233541557640817,-24.577072006115294
347,7154.9,16.699999999999818,2417.806467122185,0.00034498692323266873,-24.577053333235675
348,7171.5,16.600000000000364,2417.8067698639993,0.0003114784860584986,-24.57703662258448
349,7188.2,16.699999999999818,2417.807042331632,0.00028105166348895685,-24.577021487595566
350,7204.9,16.699999999999818,2417.8072875525013,0.0002535970896400041,-24.57700786862591
