f,t,dt,uScroll,uScrollDelta,camZ
425,7750.8,16.800000000000182,2417.6414181329183,0.0000012234177447534206,-24.580507011075674
426,7767.4,16.599999999999454,2417.64141904943,0.0000011045876851856708,-24.58050696009518
427,7784,16.600000000000364,2449.557442003163,0.3112449842164562,-24.476973325399094
428,7800.7,16.699999999999818,2479.3459655797724,0.5712497924518858,-24.298159970749616
429,7817.3,16.600000000000364,2506.381533019035,0.7794144845635453,-24.07542145578561
430,7834.1,16.800000000000182,2531.2741792475354,0.9454499535526826,-23.828731282804938
431,7850.7,16.599999999999454,2553.4464998448325,1.0698425184545097,-23.584579224786836
432,7867.3,16.600000000000364,2592.2337209505035,1.344180838266856,-23.34336400593033
433,7884.1,16.800000000000182,2614.4110718861584,1.4282699968104549,-23.135507396721007
434,7900.8,16.699999999999818,2624.3854457189777,1.3859895677409295,-22.960772963958345
435,7917.4,16.599999999999454,2627.1144927568307,1.2779825495549306,-22.813740863873633
436,7934,16.600000000000364,2626.0247394305484,1.143225395123666,-22.689209853293196
437,7950.7,16.699999999999818,2623.179198041657,1.0038080199272585,-22.583152690550456
438,7967.4,16.699999999999818,2644.6676366592637,1.11524203535662,-22.493415842607764
439,7984.1,16.700000000000728,2654.075827696359,1.0980200639227244,-22.417487902707812
440,8000.7,16.599999999999454,2654.795242337808,0.9983855367210421,-22.353597550462478
441,8017.3,16.600000000000364,2650.6155862985424,0.8606528967404854,-22.299484672207544
442,8034.1,16.800000000000182,2644.1552633508677,0.713139286067453,-22.2531458778075
443,8050.7,16.599999999999454,2661.860100026784,0.8165293364464234,-22.214405643185913
444,8067.3,16.600000000000364,2667.976362194064,0.7968657635070854,-22.181594028818914
445,8084,16.699999999999818,2665.9037185370958,0.6988175738951781,-22.153649931131493
446,8100.7,16.699999999999818,2659.37198012335,0.5668754460256312,-22.130005934062154
447,8117.4,16.699999999999818,2651.093531948589,0.4307934016219555,-22.110000328453836
448,8134,16.600000000000364,2667.313412607581,0.5471263496416636,-22.093166404197742
449,8150.7,16.699999999999818,2672.2494521800304,0.5418017636559569,-22.078829748322985
450,8167.4,16.699999999999818,2669.2136436076953,0.45927962799600325,-22.066699249307465
451,8184,16.600000000000364,2661.997730143187,0.3443006412459414,-22.056491915142537
452,8200.7,16.700000000000728,2653.1397359369225,0.22431084590640582,-22.04779881215033
453,8217.4,16.69999999999891,2668.981691970114,0.3568425051469136,-22.04044342340347
454,8234,16.600000000000364,2673.514216938738,0.3663835718958396,-22.034254155282177
455,8250.7,16.700000000000728,2670.1965185370586,0.2982490398521396,-22.028983048805653
456,8267.4,16.69999999999891,2662.7003354354565,0.1960341216297113,-22.024523072052165
457,8284,16.600000000000364,2653.7422056682994,0.08963402700682564,-22.02077017837216
458,8300.7,16.700000000000728,2669.449555757076,0.2340093358427609,-22.017574016597504
459,8317.4,16.69999999999891,2673.8727684923874,0.25427207472878344,-22.01486968738715
460,8334.1,16.700000000000728,2670.445934409198,0.19602520547149974,-22.012581506439624
461,8350.7,16.600000000000364,2662.937499633904,0.10376335387899537,-22.010656092857598
462,8367.4,16.69999999999891,2653.8579735919866,0.005110761868113753,-22.00901630931562
463,8384,16.600000000000364,2669.4646791359028,0.15681042544779517,-22.00763649645304
464,8400.7,16.700000000000728,2673.922650780152,0.1849532166522585,-22.00646137519899
