f,t,dt,uScroll,uScrollDelta,camZ
397,8085.3,16.699999999999818,2417.8094836968103,0.0000013555511398691542,-20.32508386325101
398,8102,16.699999999999818,2417.8094847204993,0.0000012231339237119118,-20.32508372338783
399,8118.6,16.600000000000364,2449.871985232344,0.3114228457646139,-20.069877145238706
400,8135.3,16.699999999999818,2479.571985488266,0.571126355826155,-19.630907656006038
401,8152,16.699999999999818,2506.723860616227,0.7805692911212705,-19.08062804741659
402,8168.7,16.699999999999818,2531.371485680207,0.9450899576446989,-18.480045774429886
403,8185.3,16.600000000000364,2553.6598169621975,1.0697794008711587,-17.881337639659566
404,8201.9,16.599999999999454,2592.558536296332,1.3436938222253394,-17.290271691582277
405,8218.6,16.700000000000728,2614.511591594048,1.426883639446903,-16.78395728154505
406,8235.3,16.69999999999891,2624.479735491062,1.3848722603619175,-16.35555567198182
407,8251.9,16.600000000000364,2627.2114412729743,1.2768931357493836,-15.995072695971496
408,8268.7,16.80000000000109,2626.0948642681096,1.140481385999858,-15.68637822159218
409,8285.2,16.5,2647.8978141667203,1.240900013255735,-15.429732808256992
410,8302,16.799999999999272,2657.096198818839,1.2093588075590989,-15.208512489499235
411,8318.7,16.700000000000728,2657.405714369343,1.0942459185744913,-15.02254386882002
412,8335.3,16.599999999998545,2652.748697419506,0.942728852031498,-14.866058644837524
413,8352,16.700000000000728,2645.9414203731403,0.7841412551024958,-14.73278759219455
414,8368.6,16.600000000000364,2663.3418760840123,0.876987845971936,-14.620645283201494
415,8385.3,16.69999999999891,2669.1244411920106,0.8478062307462364,-14.52513899075444
416,8401.9,16.600000000000364,2666.778680459259,0.7426748852074556,-14.444774230771099
417,8418.7,16.80000000000109,2660.055079489061,0.6036613231216237,-14.375955010467704
418,8435.3,16.599999999998545,2651.6381326471037,0.46327449190009884,-14.318420653444695
419,8452,16.700000000000728,2667.784178787559,0.5757423473490646,-14.26942136694049
420,8468.6,16.600000000000364,2672.588870865705,0.5664885067090717,-14.228190409289736
421,8485.2,16.600000000000364,2669.4806523872044,0.4812757148080673,-14.19326924023557
